event,logicNeg,cueNeg,pragNeg
PersonX builds PersonY a house,"[""PersonX does not build PersonY a house""]",[],"[""Person X demolishes Person Y's house""]"
PersonX takes PersonY's mom's advice,[],[],[]
PersonX overcomes PersonY's fear,"[""PersonX does not overcome PersonY's fear"", ""PersonX doesn't overcome PersonY's fear""]",[],[]
PersonX loses PersonY's footing,[],[],[]
PersonX puts it in a tank,[],[],[]
PersonX thanks the ___ for funding,[],[],[]
PersonX plays ___ on PersonY's computer,[],[],[]
PersonX gets a discount,[],[],[]
PersonX says okay,[],[],[]
PersonX gets ___ the night,[],[],[]
PersonX buys ___ at the pet store,[],[],[]
PersonX turns a hair,[],[],[]
PersonX touches PersonY on the shoulder,[],[],[]
PersonX writes PersonY's name,[],[],[]
PersonX purchases ___ from the store,[],[],[]
PersonX accidentally fell,[],[],[]
PersonX loses PersonX's mind,[],[],[]
PersonX gets robbed,[],"[""PersonX denies that they get robbed""]",[]
PersonX asks PersonY to describe,[],[],[]
PersonX becomes an actor,"[""PersonX does not become an actor""]",[],"[""PersonX gives up their acting dream""]"
PersonX gets PersonX's moneys worth,[],[],[]
PersonX uses PersonX's ___ well,[],[],[]
PersonX reinvents the wheel,[],[],[]
PersonX affords PersonX's rent,[],[],[]
PersonX leaves PersonY's body,[],[],[]
PersonX is a big hit,[],[],[]
PersonX spills ___ on the carpet,[],[],[]
PersonX looks normal,[],[],[]
PersonX feels like a fool,[],"[""PersonX feels unlike a fool""]",[]
PersonX keeps PersonY word,"[""PersonX does not keep PersonY word""]","[""PersonX avoids keeping PersonY word"", ""PersonX has trouble with keeping PersonY word""]","[""PersonX  lies to  PersonY""]"
PersonX holds PersonX's liquor,[],[],[]
PersonX plays catch,[],[],[]
PersonX makes bricks without straw,[],[],[]
PersonX is going to PersonY,"[""PersonX is not going to PersonY""]",[],"[""PersonX is walking away from PersonY""]"
PersonX takes charge of PersonY,"[""PersonX does not take charge of PersonY""]",[],"[""PersonX cowers in fear of PersonY.""]"
PersonX finds PersonY evidence,"[""PersonX does not find PersonY evidence""]",[],"[""PersonX loses PersonY's evidence""]"
PersonX has a great time at the concert,"[""PersonX does not have a great time at the concert""]","[""PersonX has a lack of great time at the concert"", ""PersonX lacks a great time at the concert""]","[""PersonX has a bad time at the concert.""]"
PersonX reports the ___ to the police,[],[],[]
PersonX enforces this article by legislation,[],[],[]
PersonX teaches ___ at the university,[],[],[]
PersonX works as a cashier,[],[],[]
PersonX sees PersonY play,"[""PersonX does not see PersonY play"", ""PersonX does not come to the play.""]",[],[]
PersonX examines PersonY carefully,"[""PersonX does not examine PersonY carefully"", ""PersonX cannot find anybody""]",[],[]
PersonX bites PersonY's bottom lip,[],[],[]
PersonX calls PersonY's attention,[],[],[]
PersonX gives PersonY battle,"[""PersonX does not give PersonY battle""]","[""PersonX gives PersonY no battle""]",[]
PersonX collects PersonY's thoughts,[],[],[]
PersonX sells it on ebay,"[""PersonX does not sell it on ebay""]",[],"[""PersonX buys it on ebay.""]"
PersonX earns one's ___,[],[],[]
PersonX denies PersonY,[],[],[]
PersonX defends every ___,[],[],[]
PersonX tells ___ PersonY was pregnant,[],[],[]
PersonX goes to PersonX's office,[],[],[]
PersonX calls PersonY's family,"[""PersonX does not call PersonY's family""]","[""PersonX stops calling PersonY's family""]","[""PersonX ignores PersonY's family""]"
PersonX goes to high school,[],[],[]
PersonX seems like a good idea,[],[],[]
PersonX attends the event,"[""PersonX does not attend the event""]",[],"[""PersonX stays home.""]"
PersonX is PersonY's favorite animal,[],[],[]
PersonX steals from PersonY,"[""PersonX does not steal from PersonY""]",[],"[""PersonX gives to PersonY""]"
PersonX writes in PersonX's diary,[],[],[]
PersonX sees ___ on the sidewalk,[],[],[]
PersonX finds a man,[],[],[]
PersonX shoulds always,[],[],[]
PersonX feels overwhelmed,[],[],[]
PersonX cries PersonY a river,[],[],[]
PersonX plays professionally,[],[],[]
PersonX enters the classroom,[],[],[]
PersonX takes PersonY along,"[""PersonX does not take PersonY along""]",[],[]
PersonX brings PersonY a spare key,"[""PersonX does not bring PersonY a spare key""]","[""PersonX fails to bring PersonY a spare key""]","[""PersonX takes PersonY's spare key away.""]"
PersonX is walking in the park,[],[],[]
PersonX cures every ___,[],[],[]
PersonX walks ___ one day,[],[],[]
PersonX supports PersonX's children,[],[],[]
PersonX has to go to the store,[],[],[]
PersonX places in PersonY's hands,"[""PersonX does not place in PersonY's hands""]",[],"[""PersonX takes an item from PersonY.""]"
PersonX adds butter,[],[],[]
PersonX paints oneself into a corner,[],[],[]
PersonX needs to lose some weight,[],[],[]
PersonX offer PersonY the job,[],[],[]
PersonX says had never seen,[],[],[]
PersonX quickly got ___,[],[],[]
PersonX puts PersonY's arms,[],[],[]
PersonX adds PersonY,"[""PersonX does not add PersonY""]","[""PersonX by no means adds PersonY"", ""PersonX fails to add PersonY""]","[""PersonX removes PersonY""]"
PersonX allows ___ to enter,[],[],[]
PersonX identifies every ___,[],[],[]
PersonX gets PersonY wrong,[],[],[]
PersonX gets back together,[],[],[]
PersonX offer PersonY a ride,[],[],[]
PersonX goes from strength to strength,[],[],[]
PersonX kneels next to PersonY,"[""PersonX does not kneel next to PersonY""]",[],"[""PersonX stands next ot PersonY""]"
PersonX is playing outside,[],[],[]
PersonX props up the bar,[],[],[]
PersonX delivers newspapers,"[""PersonX does not deliver newspapers""]",[],"[""PersonX steals newspapers""]"
PersonX sees results,[],[],[]
PersonX inherits from PersonX's father,[],[],[]
PersonX makes PersonY enemy,"[""PersonX does not make PersonY enemy""]",[],"[""PersonX makes PersonY a friend""]"
PersonX sees ___ at the zoo,[],[],[]
PersonX gets denied,[],[],[]
PersonX gives PersonY some tips,"[""PersonX does not give PersonY some tips""]","[""PersonX gives PersonY few tips"", ""PersonX gives PersonY little tips"", ""PersonX gives PersonY no tips"", ""PersonX rarely gives PersonY some tips""]",[]
PersonX stays at PersonY's place,[],[],[]
PersonX saves ___ alive,[],[],[]
PersonX frightens PersonY away,"[""PersonX does not frighten PersonY away""]",[],"[""PersonX reels PersonY in.""]"
PersonX always walked,[],[],[]
PersonX paints my nails,[],[],[]
PersonX checks under PersonY's bed,[],[],[]
PersonX defines exactly the ___,[],[],[]
PersonX plays ___ as well,[],[],[]
PersonX puts PersonY ___ to the war,[],[],[]
PersonX starts climbing,[],[],[]
PersonX inclines PersonY's head,[],"[""PersonX disinclines PersonY's head""]",[]
PersonX decides to get a new haircut,[],[],[]
PersonX tries to catch PersonY,[],[],[]
PersonX accepts PersonY appointment,"[""PersonX does not accept PersonY appointment""]",[],"[""PersonX reschedule's PersonY's appointment""]"
PersonX teaches PersonX's ___ to read,[],[],[]
PersonX sets a spell,[],[],[]
PersonX makes a mental note,[],[],[]
PersonX gets stuck,[],"[""PersonX gets unstuck""]",[]
PersonX has passed away,[],[],[]
PersonX ties a rope,[],[],[]
PersonX calls ___ to the importance,[],[],[]
PersonX opens PersonY's mouth to speak,[],[],[]
PersonX sees snow,[],[],[]
PersonX takes PersonY at PersonZ's word,[],[],[]
PersonX is able to escape,[],"[""PersonX is unable to escape""]",[]
PersonX is two years old,[],[],[]
PersonX makes PersonY addition,[],[],[]
PersonX reminds PersonY,[],[],[]
PersonX puts the feedbag on,[],[],[]
PersonX forgives men PersonY's ___,[],[],[]
PersonX swirls around PersonY,"[""PersonX does not swirl around PersonY""]","[""PersonX not at all swirls around PersonY""]",[]
PersonX quickly grabbed,[],[],[]
PersonX tells PersonY's anything,[],[],[]
PersonX puts it in PersonX's pocket,"[""PersonX does not put it in PersonX's pocket""]",[],"[""PersonX takes it out of PersonX's pocket""]"
PersonX is late at night,[],[],[]
PersonX washes PersonY's feet,"[""PersonX does not wash PersonY's feet""]","[""PersonX resists washing PersonY's feet""]","[""PersonX washes PersonY's hand""]"
PersonX protects the nation's ___,[],[],[]
PersonX marks time,[],[],[]
PersonX opens PersonY account,"[""PersonX does not open PersonY account""]",[],"[""PersonX closes PersonY's account""]"
PersonX knows what to expect,[],[],[]
PersonX is taking out the garbage,[],[],[]
PersonX moves PersonY's furniture,"[""PersonX does not move PersonY's furniture""]",[],"[""PersonX leaves PersonY's furniture in place""]"
PersonX reigns ___ in jerusalem,[],[],[]
PersonX runs every ___,[],[],[]
PersonX presents it to PersonY,"[""PersonX does not present it to PersonY""]",[],"[""PersonX hides something from PersonY.""]"
PersonX takes a short nap,[],[],[]
PersonX takes many lessons,"[""PersonX does not take many lessons""]",[],"[""PersonX gives many lessons""]"
PersonX mounts PersonX's horses,[],[],[]
PersonX plants a garden in PersonY's backyard,"[""PersonX does not plant a garden in PersonY's backyard""]",[],"[""PersonX destroys the garden in PersonY's backyard""]"
PersonX needs ___ for PersonX's car,[],[],[]
PersonX takes a detour,[],[],[]
PersonX works well together,[],[],[]
PersonX tries to ask PersonY out,"[""PersonX does not try to ask PersonY out""]",[],"[""PersonX is dating PersonY""]"
PersonX writes PersonY a note,"[""PersonX does not write PersonY a note""]",[],"[""PersonX burns the letter from PersonY.""]"
PersonX assumes PersonY role,"[""PersonX does not assume PersonY role""]",[],"[""PersonX sabotages PersonY role""]"
PersonX goes up to PersonY,"[""PersonX does not go up to PersonY""]",[],"[""PersonX moves away from PersonY""]"
PersonX forgets to put on sunscreen,[],[],[]
PersonX exhausts every ___,[],[],[]
PersonX receives PersonY kindly,[],[],[]
PersonX calls a repairman,[],[],[]
PersonX spends ___ raking leaves,[],[],[]
PersonX sits with PersonY,"[""PersonX does not sit with PersonY""]","[""PersonX on no condition sits with PersonY""]","[""PersonY sits with PersonX""]"
PersonX gives ___ a raise,[],[],[]
PersonX plays a part in the development,[],[],[]
PersonX keeps PersonY close,"[""PersonX does not keep PersonY close""]","[""Person X usually tries to avoid Person Y.""]",[]
PersonX goes for a walk in the park,[],[],[]
PersonX wants to write a story,[],[],[]
PersonX explains what happened,[],[],[]
PersonX feels sleepy,[],[],[]
PersonX cuts the cheese,[],[],[]
PersonX turns PersonZ's ___ toward PersonY,[],[],[]
PersonX belongs to PersonY group,"[""PersonX does not belong to PersonY group""]","[""PersonX seldomly belongs to PersonY group"", ""Personx disbanded persony's group""]",[]
PersonX asks PersonY to write,"[""PersonX does not ask PersonY to write""]",[],"[""PersonX asks PersonY to read.""]"
PersonX breaks both of PersonX's legs,[],[],[]
PersonX looks happy,[],[],[]
PersonX giveth PersonY's ___ for the sheep,[],[],[]
PersonX turns to walk away,"[""PersonX does not turn to walk away""]",[],"[""PersonX runs in""]"
PersonX particularly liked,[],[],[]
PersonX helps PersonY much,"[""PersonX does not help PersonY much""]",[],[]
PersonX stops and get,[],[],[]
PersonX takes guard,[],[],[]
PersonX offered PersonY one,[],[],[]
PersonX gives PersonY the time,"[""PersonX does not give PersonY the time""]","[""PersonX resists giving PersonY the time""]","[""PersonX gives PersonY the date""]"
PersonX gets many compliments,[],[],[]
PersonX is a knock at the door,[],[],[]
PersonX collects stamps,[],[],[]
PersonX rids ___ from school,[],[],[]
PersonX feels uneasy,[],[],[]
PersonX looks the part,[],[],[]
PersonX fires the employee,[],[],[]
PersonX decides instead,[],[],[]
PersonX volunteers at the soup kitchen,"[""PersonX does not volunteer at the soup kitchen"", ""PersonX does not help out at the soup kitchen""]",[],[]
PersonX says anything to PersonY,"[""PersonX does not say anything to PersonY""]","[""PersonX says nothing to PersonY""]","[""PersonX says something to personY""]"
PersonX throws PersonX's ___ into the scale,[],[],[]
PersonX is watching PersonY,[],[],[]
PersonX puts ___ in PersonX's car,[],[],[]
PersonX wants a new dress,[],[],[]
PersonX knows PersonY too well,[],[],[]
PersonX cooks dinner ___,[],[],[]
PersonX takes medicine,[],[],[]
PersonX takes the ___ into PersonX's hands,[],[],[]
PersonX becomes more confident,"[""PersonX does not become more confident""]",[],"[""PersonX becomes more diffident""]"
PersonX runs across the street,[],[],[]
PersonX persuades ___ to go,[],[],[]
PersonX wants anything,[],[],[]
PersonX sails PersonX's boat,[],[],[]
PersonX takes the subway,[],[],[]
PersonX searches for hours,[],[],[]
PersonX takes medication,[],[],[]
PersonX gets higher,[],[],[]
PersonX believes PersonX's ears,[],"[""PersonX disbelieves PersonX's ears""]",[]
PersonX starts to run,[],[],[]
PersonX drives the ___ forward,[],[],[]
PersonX runs out of steam,[],[],[]
PersonX smells really good,[],[],[]
PersonX begins work,[],[],[]
PersonX pushes PersonY's hands,"[""PersonX does not push PersonY's hands""]","[""PersonX no longer pushes PersonY's hands"", ""PersonX seldomly pushes PersonY's hands""]","[""PersonX pulls PersonY's hands.""]"
PersonX seeks ___ in flight,[],[],[]
PersonX finally sat down,[],[],[]
PersonX preaches the gospel to every creature,[],[],[]
PersonX increases students ' ___,[],[],[]
PersonX tells the teacher,[],[],[]
PersonX draws forth ___,[],[],[]
PersonX sees ___ in a light,[],[],[]
PersonX makes PersonY point,[],[],[]
PersonX keeps PersonY together,[],[],[]
PersonX shaves PersonX's hair,[],[],[]
PersonX returns ___ that evening,[],[],[]
PersonX drives to the mall,[],[],[]
PersonX sells PersonX's old one,[],[],[]
PersonX learns to play guitar,[],[],[]
PersonX weighs PersonX's options,[],[],[]
PersonX meets a lot of people,"[""PersonX does not meet a lot of people""]",[],"[""PersonX is a hermit.""]"
PersonX no longer wanted,[],[],[]
PersonX imagines ___ without PersonY,[],[],[]
PersonX heads back to PersonY,"[""PersonX does not head back to PersonY""]",[],[]
PersonX beats the game,[],[],[]
PersonX writes with PersonX's hand,[],[],[]
PersonX makes PersonY laugh,"[""PersonX does not make PersonY laugh""]","[""PersonX under no circumstances makes PersonY laugh""]","[""PersonX makes PersonY cry.""]"
PersonX changes PersonY's attitude,"[""PersonX does not change PersonY's attitude""]","[""PersonX rarely changes PersonY's attitude""]","[""PersonX keeps PersonY's attitude""]"
PersonX loses the plot,[],[],[]
PersonX finds ___ in the parking lot,[],[],[]
PersonX opens PersonX's car,[],[],[]
PersonX buys a new sofa,"[""PersonX does not buy a new sofa""]","[""PersonX refuses to buy a new sofa""]","[""PersonX sells their old sofa.""]"
PersonX tells someone,[],[],[]
PersonX visits PersonY's home,"[""PersonX does not visit PersonY's home""]",[],"[""PersonX leaves PersonY's home""]"
PersonX supports PersonX's wife,"[""PersonX does not support PersonX's wife""]","[""PersonX discourages PersonX's wife.""]",[]
PersonX gives PersonY's girlfriend,"[""PersonX does not give PersonY's girlfriend""]",[],"[""PersonX gives PersonY's boyfriend""]"
PersonX always beats,[],[],[]
PersonX affects PersonX's health,[],[],[]
PersonX feels disappointed,[],[],[]
PersonX plants a seed,[],[],[]
PersonX buys some food,[],[],[]
PersonX grabs PersonY's phone,"[""PersonX did not grab PersonY's phone""]","[""PersonX has trouble with grabbing PersonY's phone"", ""PersonX on no condition grabs PersonY's phone""]","[""PersonX is riding a bike""]"
PersonX gives PersonY a book,"[""PersonX does not give PersonY a book""]","[""PersonX has problem with giving PersonY a book""]",[]
PersonX permeates every ___,[],[],[]
PersonX is on vacation in florida,"[""PersonX is not on vacation in florida""]","[""PersonX is by no means on vacation in florida""]","[""PersonX is on vacation in new york""]"
PersonX walks to PersonY's house,"[""PersonX does not walk to PersonY's house""]",[],"[""Person X walks home""]"
